idx,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline,extendable
0,3,jgoldverg@gmail.com-ccuc,0,621.490072124209,23.09835480123597,901060250.3849494,621.490072124209,3,False
1,2,jgoldverg@gmail.com-ccuc,0,446.7807641291549,16.60125371639321,895293692.3765332,446.7807641291549,5,False
2,8,jgoldverg@gmail.com-ccuc,0,272.07145613410086,10.104152631550454,882121202.3127732,272.07145613410086,6,False
3,6,jgoldverg@gmail.com-ccuc,0,184.71680213657388,6.855602089129079,866190829.1466683,184.71680213657388,8,False
4,4,jgoldverg@gmail.com-ccuc,0,708.844726121736,26.34690534365735,902877564.5995104,708.844726121736,10,False
5,7,jgoldverg@gmail.com-ccuc,0,621.490072124209,23.09835480123597,901060250.3849494,621.490072124209,12,False
6,1,jgoldverg@gmail.com-ccuc,0,446.7807641291549,16.60125371639321,895293692.3765332,446.7807641291549,15,False
7,5,jgoldverg@gmail.com-ccuc,1,2915.157631298074,325.21355524642416,914758995.5467492,2915.157631298074,25,False
7,5,jgoldverg@gmail.com-ccuc,2,2915.157631298074,325.21355524642416,914758995.5467492,2915.157631298074,25,False
7,5,jgoldverg@gmail.com-ccuc,3,2915.157631298074,325.21355524642416,914758995.5467492,2915.157631298074,25,False
8,9,jgoldverg@gmail.com-ccuc,4,2630.64711406733,97.81501727692763,912323050.5399414,2630.64711406733,25,False
