,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline,extendable
0,7,jgoldverg@gmail.com-ccuc,0,10.570632871706948,0.3794430439341246,48788598.96651773,10.570632871706948,1,False
1,66,jgoldverg@gmail.com-ccuc,0,10.00811106605436,0.3585239465162778,56452.610914393226,10.00811106605436,1,False
2,67,jgoldverg@gmail.com-ccuc,0,10.007505541063775,0.3585014282136277,1043.2170091899095,10.007505541063775,1,False
3,72,jgoldverg@gmail.com-ccuc,0,10.007548405992496,0.3585030222773789,4965.851573622382,10.007548405992496,1,False
4,86,jgoldverg@gmail.com-ccuc,0,10.0075060913981,0.3585014486794962,1093.5791494952832,10.0075060913981,1,False
5,87,jgoldverg@gmail.com-ccuc,0,10.65772529576864,0.3826818426526726,55873669.049850784,10.65772529576864,1,False
6,89,jgoldverg@gmail.com-ccuc,0,10.007650156693472,0.3585068061890508,14277.077811761512,10.007650156693472,1,False
7,101,jgoldverg@gmail.com-ccuc,0,10.007514459973953,0.3585017598906381,1859.402759239024,10.007514459973953,1,False
8,108,jgoldverg@gmail.com-ccuc,0,10.314346913419312,0.3699122650836485,27245341.499459,10.314346913419312,1,False
9,112,jgoldverg@gmail.com-ccuc,0,10.019425747497111,0.3589447176241253,1090586.254679278,10.019425747497111,1,False
10,124,jgoldverg@gmail.com-ccuc,0,10.0075092973139,0.3585015679013011,1386.9584916324293,10.0075092973139,1,False
11,126,jgoldverg@gmail.com-ccuc,0,10.00795273574399,0.3585180585184197,41965.02632351595,10.00795273574399,1,False
12,130,jgoldverg@gmail.com-ccuc,0,10.04309010579411,0.3598247493163571,3245916.511412439,10.04309010579411,1,False
13,139,jgoldverg@gmail.com-ccuc,0,10.007537163448523,0.3585026041889241,3937.0325941835463,10.007537163448523,1,False
14,146,jgoldverg@gmail.com-ccuc,0,10.007671086868571,0.3585075845417608,16192.37868564936,10.007671086868571,1,False
15,153,jgoldverg@gmail.com-ccuc,0,10.007508581005736,0.3585015412631867,1321.4078102415187,10.007508581005736,1,False
16,154,jgoldverg@gmail.com-ccuc,0,10.06339895344443,0.3605799960608782,5087547.08392797,10.06339895344443,1,False
17,161,jgoldverg@gmail.com-ccuc,0,10.008230453659978,0.3585283863103041,67376.5460459999,10.008230453659978,1,False
18,175,jgoldverg@gmail.com-ccuc,0,10.008013394815723,0.3585203143119163,47515.52393468354,10.008013394815723,1,False
19,181,jgoldverg@gmail.com-ccuc,0,10.007558198449209,0.3585033864398948,5861.969407191726,10.007558198449209,1,False
