,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline
0,7,jgoldverg@gmail.com-ccuc,0,10.570632871706948,0.3794430439341246,48788598.96651773,10.570632871706948,1
1,66,jgoldverg@gmail.com-cali,0,10.009130973999776,0.6626255306751523,56446.85852024826,10.009130973999776,1
2,67,jgoldverg@gmail.com-tacc,0,10.008150496220663,0.358525420538653,1043.1497811651027,10.008150496220663,1
3,72,jgoldverg@gmail.com-ccuc,0,10.007548405992496,0.3585030222773789,4965.851573622382,10.007548405992496,1
4,86,jgoldverg@gmail.com-cali,0,10.008524314479155,0.6625812466723519,1093.467893580226,10.008524314479155,1
5,87,jgoldverg@gmail.com-tacc,0,10.658652215322366,0.3827159355689802,55868810.04935668,10.658652215322366,1
6,89,jgoldverg@gmail.com-ccuc,0,10.007650156693472,0.3585068061890508,14277.077811761512,10.007650156693472,1
7,101,jgoldverg@gmail.com-cali,0,10.008532706361631,0.6625818592501397,1859.2135876393115,10.008532706361631,1
8,108,jgoldverg@gmail.com-tacc,0,10.315124928732946,0.3699410239191777,27243286.527458347,10.315124928732946,1
9,112,jgoldverg@gmail.com-ccuc,0,10.019425747497111,0.3589447176241253,1090586.254679278,10.019425747497111,1
10,124,jgoldverg@gmail.com-cali,0,10.008527529323484,0.6625814813446358,1386.8173874062577,10.008527529323484,1
11,126,jgoldverg@gmail.com-tacc,0,10.008597884824514,0.3585420577902205,41962.32127946699,10.008597884824514,1
12,130,jgoldverg@gmail.com-ccuc,0,10.04309010579411,0.3598247493163571,3245916.511412439,10.04309010579411,1
13,139,jgoldverg@gmail.com-cali,0,10.008555473065757,0.6625835211391479,3936.632025073969,10.008555473065757,1
14,146,jgoldverg@gmail.com-tacc,0,10.008316113813532,0.3585315794383943,16191.335101450331,10.008316113813532,1
15,153,jgoldverg@gmail.com-ccuc,0,10.007508581005736,0.3585015412631867,1321.4078102415187,10.007508581005736,1
16,154,jgoldverg@gmail.com-cali,0,10.064572839064724,0.6666725910514489,5086953.695767351,10.064572839064724,1
17,161,jgoldverg@gmail.com-tacc,0,10.008875723171425,0.3585523898962082,67372.20229829512,10.008875723171425,1
