,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline
0,562,jgoldverg@gmail.com-ccuc,0,10.007504204537574,0.3585013785108045,920.9089311020532,10.007504204537574,1
1,67,jgoldverg@gmail.com-ccuc,0,10.007505541063775,0.3585014282136277,1043.2170091899095,10.007505541063775,1
2,86,jgoldverg@gmail.com-ccuc,0,10.0075060913981,0.3585014486794962,1093.5791494952832,10.0075060913981,1
3,510,jgoldverg@gmail.com-ccuc,0,10.0075065456423,0.358501465571959,1135.1478960507534,10.0075065456423,1
4,153,jgoldverg@gmail.com-ccuc,0,10.007508581005736,0.3585015412631867,1321.4078102415187,10.007508581005736,1
5,124,jgoldverg@gmail.com-ccuc,0,10.0075092973139,0.3585015679013011,1386.9584916324293,10.0075092973139,1
6,774,jgoldverg@gmail.com-ccuc,0,10.00751186554073,0.3585016634086871,1621.9815892392096,10.00751186554073,1
7,101,jgoldverg@gmail.com-ccuc,0,10.007514459973953,0.3585017598906381,1859.402759239024,10.007514459973953,1
8,601,jgoldverg@gmail.com-ccuc,0,10.007514625947794,0.3585017660628841,1874.5913147464696,10.007514625947794,1
9,400,jgoldverg@gmail.com-ccuc,0,10.007519797343312,0.3585019583770763,2347.834476054443,10.007519797343312,1
10,243,jgoldverg@gmail.com-ccuc,0,10.00753021001807,0.358502345604301,3300.714492666054,10.00753021001807,1
11,139,jgoldverg@gmail.com-ccuc,0,10.007537163448523,0.3585026041889241,3937.0325941835463,10.007537163448523,1
12,546,jgoldverg@gmail.com-ccuc,0,10.007538360207285,0.3585026486940666,4046.5495651781057,10.007538360207285,1
13,996,jgoldverg@gmail.com-ccuc,0,10.007545103986574,0.3585028994821685,4663.681204035532,10.007545103986574,1
14,182,jgoldverg@gmail.com-ccuc,0,10.00754674625407,0.3585029605549187,4813.967021241523,10.00754674625407,1
15,253,jgoldverg@gmail.com-ccuc,0,10.00754809151574,0.358503010582597,4937.073451776606,10.00754809151574,1
16,72,jgoldverg@gmail.com-ccuc,0,10.007548405992496,0.3585030222773789,4965.851573622382,10.007548405992496,1
17,905,jgoldverg@gmail.com-ccuc,0,10.007552057417032,0.3585031580667916,5299.997411523805,10.007552057417032,1
18,181,jgoldverg@gmail.com-ccuc,0,10.007558198449209,0.3585033864398948,5861.969407191726,10.007558198449209,1
19,794,jgoldverg@gmail.com-ccuc,0,10.007573371952606,0.3585039507131239,7250.508919910383,10.007573371952606,1
20,376,jgoldverg@gmail.com-ccuc,0,10.007593175252673,0.3585046871595321,9062.71851900196,10.007593175252673,1
21,186,jgoldverg@gmail.com-ccuc,0,10.007593218929998,0.3585046887838073,9066.71544446542,10.007593218929998,1
22,589,jgoldverg@gmail.com-ccuc,0,10.007599560877876,0.3585049246285765,9647.068651449028,10.007599560877876,1
23,982,jgoldverg@gmail.com-ccuc,0,10.007604330441984,0.3585051019994362,10083.5321489517,10.007604330441984,1
24,485,jgoldverg@gmail.com-ccuc,0,10.007622692390257,0.3585057848447602,11763.83279212952,10.007622692390257,1
25,317,jgoldverg@gmail.com-ccuc,0,10.007628082172408,0.3585059852803288,12257.050221372005,10.007628082172408,1
26,903,jgoldverg@gmail.com-ccuc,0,10.007630248567828,0.3585060658443822,12455.296299325022,10.007630248567828,1
