,job_id,node,forecast_id,allocated_time,carbon_emissions,bytes,throughput,transfer_time,deadline
0,74,jgoldverg@gmail.com-tacc,0,3600.0,2720.803643277951,,912912297.4656314,26024.71008772717,19
1,12,jgoldverg@gmail.com-tacc,1,10.00813912653404,0.002732191924278057,,3.1973975976373192,10.00813912653404,1
2,20,jgoldverg@gmail.com-tacc,1,10.066708965053628,0.0027654454704916544,,5313526.812554976,10.066708965053628,1
3,25,jgoldverg@gmail.com-tacc,1,10.015172846776306,0.0027361747674029785,,641394.0226770682,10.015172846776306,1
4,31,jgoldverg@gmail.com-tacc,1,10.008155419750535,0.0027322011469618,,1489.984854808709,10.008155419750535,1
5,36,jgoldverg@gmail.com-tacc,1,10.008933867587649,0.0027326418011055184,,72519.21229597871,10.008933867587649,1
6,46,jgoldverg@gmail.com-tacc,1,10.00925048157528,0.0027328210361958825,,101405.39512607524,10.00925048157528,1
7,47,jgoldverg@gmail.com-tacc,1,10.00813912653404,0.002732191924278057,,3.1973975976373192,10.00813912653404,1
8,52,jgoldverg@gmail.com-tacc,1,10.017263695682493,0.0027373592689330906,,831880.6665328827,10.017263695682493,1
9,53,jgoldverg@gmail.com-tacc,1,10.008142262540224,0.002732193699395547,,289.36439191512346,10.008142262540224,1
10,54,jgoldverg@gmail.com-tacc,1,10.008148140361875,0.0027321970265027865,,825.727185898868,10.008148140361875,1
11,60,jgoldverg@gmail.com-tacc,1,10.008139161573215,0.00273219194411177,,6.394795172886027,10.008139161573215,1
12,74,jgoldverg@gmail.com-tacc,1,3419.489016,2605.6705423678386,,912912297.4656314,26024.71008772717,19
13,81,jgoldverg@gmail.com-tacc,1,10.008139415607234,0.0027321920879061806,,29.575926923879734,10.008139415607234,1
14,86,jgoldverg@gmail.com-tacc,1,10.00813912653404,0.002732191924278057,,3.1973975976373192,10.00813912653404,1
15,95,jgoldverg@gmail.com-tacc,1,10.008139275450532,0.0027321920085713316,,16.786337137822976,10.008139275450532,1
16,97,jgoldverg@gmail.com-tacc,1,10.008139161573215,0.00273219194411177,,6.394795172886027,10.008139161573215,1
17,105,jgoldverg@gmail.com-tacc,1,10.008522805503112,0.002732409107732249,,35013.358795297696,10.008522805503112,1
18,107,jgoldverg@gmail.com-tacc,1,10.008264207629916,0.002732262726128719,,11416.964783252775,10.008264207629916,1
19,115,jgoldverg@gmail.com-tacc,1,10.295438665638162,0.0028972329508224278,,25485093.401188884,10.295438665638162,1
20,11,jgoldverg@gmail.com-tacc,2,10.008325552465998,0.002824201946766123,,17014.634376880553,10.008325552465998,2
21,18,jgoldverg@gmail.com-tacc,2,10.015682272585588,0.0028285098499406256,,687812.5536046582,10.015682272585588,2
22,65,jgoldverg@gmail.com-tacc,2,10.008139319249503,0.002824092936009936,,20.783083984446133,10.008139319249503,2
23,67,jgoldverg@gmail.com-tacc,2,10.180551070270122,0.002925912823603026,,15466507.354382552,10.180551070270122,2
24,74,jgoldverg@gmail.com-tacc,2,3489.71724,2750.9540372226666,,912912297.4656314,26024.71008772717,19
25,75,jgoldverg@gmail.com-tacc,2,10.02011932714744,0.0028311096583496184,,1091914.3418140062,10.02011932714744,2
26,78,jgoldverg@gmail.com-tacc,2,10.008139117774244,0.0028240928180784577,,2.3980482003269223,10.008139117774244,2
27,87,jgoldverg@gmail.com-tacc,2,10.00813943312682,0.002824093002666858,,31.174625621949644,10.00813943312682,2
28,90,jgoldverg@gmail.com-tacc,2,10.008139135293831,0.0028240928283333683,,3.9967469935484288,10.008139135293831,2
29,123,jgoldverg@gmail.com-tacc,2,10.008373477297956,0.002824229999685878,,21387.691065440784,10.008373477297956,2
30,125,jgoldverg@gmail.com-tacc,2,10.00813919661239,0.0028240928642255586,,9.592192725746122,10.00813919661239,2
31,127,jgoldverg@gmail.com-tacc,2,10.009020300473214,0.0028246086328548867,,80405.07220891051,10.009020300473214,2
32,8,jgoldverg@gmail.com-tacc,3,10.00829136299074,0.0029168186668476035,,13894.879251241544,10.00829136299074,3
33,16,jgoldverg@gmail.com-tacc,3,10.095681203473216,0.002969896292360089,,7919130.407217608,10.095681203473216,3
34,21,jgoldverg@gmail.com-tacc,3,10.008139319249503,0.0029167267371535497,,20.783083984446133,10.008139319249503,3
35,42,jgoldverg@gmail.com-tacc,3,10.054658125462907,0.002944920742999546,,4225318.799493649,10.054658125462907,3
