,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline
0,19,jgoldverg@gmail.com-tacc,6,3600.0,5871.749500619619,913049410.6899668,42691.83125319807,25
1,19,jgoldverg@gmail.com-tacc,7,3600.0,5860.430522081658,913049410.6899668,42691.83125319807,25
2,19,jgoldverg@gmail.com-tacc,8,3600.0,5604.400690688184,913049410.6899668,42691.83125319807,25
3,19,jgoldverg@gmail.com-tacc,17,3600.0,5432.17005385681,913049410.6899668,42691.83125319807,25
4,19,jgoldverg@gmail.com-tacc,9,3600.0,5365.8253577496,913049410.6899668,42691.83125319807,25
5,19,jgoldverg@gmail.com-tacc,5,3600.0,5348.734912003354,913049410.6899668,42691.83125319807,25
6,19,jgoldverg@gmail.com-tacc,10,3600.0,5321.055565829785,913049410.6899668,42691.83125319807,25
7,19,jgoldverg@gmail.com-tacc,18,3600.0,5317.020205610046,913049410.6899668,42691.83125319807,25
8,19,jgoldverg@gmail.com-tacc,16,3600.0,5308.661103230996,913049410.6899668,42691.83125319807,25
9,19,jgoldverg@gmail.com-tacc,13,3600.0,5177.150887348624,913049410.6899668,42691.83125319807,25
10,19,jgoldverg@gmail.com-tacc,14,3600.0,5159.560534956499,913049410.6899668,42691.83125319807,25
11,19,jgoldverg@gmail.com-tacc,12,3091.83125319807,5159.495715780958,913049410.6899668,42691.83125319807,25
12,10,jgoldverg@gmail.com-tacc,12,508.16874680192996,78.2402063990349,899160461.2634951,648.0918945625557,25
13,10,jgoldverg@gmail.com-tacc,15,139.92314776062574,78.14767338991247,899160461.2634951,648.0918945625557,25
14,59,jgoldverg@gmail.com-tacc,15,226.0838248427588,27.205947637178376,872835720.119499,226.0838248427588,25
15,14,jgoldverg@gmail.com-tacc,15,3233.993027396615,1736.0131907860307,912627986.570746,14382.071584361309,24
16,14,jgoldverg@gmail.com-tacc,11,3600.0,1728.877970341119,912627986.570746,14382.071584361309,24
17,14,jgoldverg@gmail.com-tacc,4,3600.0,1694.0695324513392,912627986.570746,14382.071584361309,24
18,14,jgoldverg@gmail.com-tacc,3,3600.0,1620.1398781591326,912627986.570746,14382.071584361309,24
19,14,jgoldverg@gmail.com-tacc,19,348.07855696469414,1605.7115110705447,912627986.570746,14382.071584361309,24
20,30,jgoldverg@gmail.com-tacc,19,3251.921443035306,1034.867911443543,912277454.1872982,9269.37053403916,24
21,30,jgoldverg@gmail.com-tacc,2,3600.0,1010.739049687858,912277454.1872982,9269.37053403916,24
22,30,jgoldverg@gmail.com-tacc,1,2417.449091003855,977.022302444657,912277454.1872982,9269.37053403916,24
23,104,jgoldverg@gmail.com-tacc,1,237.03221205829487,24.91364492006085,874703057.2073019,237.03221205829487,23
24,70,jgoldverg@gmail.com-tacc,1,207.54402279917323,21.80526265098568,869224326.6700265,207.54402279917323,23
25,113,jgoldverg@gmail.com-tacc,1,640.3564443281712,67.42849319573907,898990097.7227886,640.3564443281712,22
26,136,jgoldverg@gmail.com-tacc,1,97.61822981050591,44.07685815455016,891440501.8928133,418.8272455371258,22
27,136,jgoldverg@gmail.com-tacc,0,321.2090157266199,43.71700487143339,891440501.8928133,418.8272455371258,22
28,23,jgoldverg@gmail.com-tacc,0,108.67775501910208,11.290977536561147,829161029.6896666,108.67775501910208,21
29,45,jgoldverg@gmail.com-tacc,0,372.7978729446526,38.904649089717815,888746014.6029046,372.7978729446526,20
30,92,jgoldverg@gmail.com-tacc,0,960.3416932150764,100.33216246303697,903745987.9830768,960.3416932150764,19
31,29,jgoldverg@gmail.com-tacc,0,757.1071982425898,79.08406278581427,901191148.03262,757.1071982425898,19
32,73,jgoldverg@gmail.com-tacc,0,282.9052116354722,29.50640088383689,880955622.8081539,282.9052116354722,19
33,57,jgoldverg@gmail.com-tacc,0,304.3676503398568,31.75029179895336,883233808.2047386,304.3676503398568,18
34,26,jgoldverg@gmail.com-tacc,0,175.85124631468662,18.31394398184328,861287369.3995003,175.85124631468662,18
35,101,jgoldverg@gmail.com-tacc,0,137.8716828579464,14.343193100525273,846969484.1711264,137.8716828579464,18
36,142,jgoldverg@gmail.com-tacc,0,90.74133819908457,9.415731050990184,812536885.9585965,90.74133819908457,18
37,109,jgoldverg@gmail.com-tacc,0,18.179963263872185,1.8294631413597573,410508463.39336526,18.179963263872185,18
38,108,jgoldverg@gmail.com-tacc,0,13.024940539949506,1.2905072092425955,211527619.30463916,13.024940539949506,18
39,144,jgoldverg@gmail.com-tacc,0,11.090103456481463,1.0882206278515705,89099129.85730599,11.090103456481463,18
40,143,jgoldverg@gmail.com-tacc,0,26.61535436380517,2.7113805094325247,569850148.0267956,26.61535436380517,17
41,72,jgoldverg@gmail.com-tacc,0,13.876817077158783,1.3795706213260632,254606110.05786863,13.876817077158783,17
