,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline
0,134,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,4
1,51,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
2,66,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
3,126,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
4,32,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,4
5,112,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,5
6,64,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,6
7,78,jgoldverg@gmail.com-tacc,0,10.008139117774244,0.975101611716226,2.3980482003269223,10.008139117774244,2
8,28,jgoldverg@gmail.com-tacc,0,10.008139117774244,0.975101611716226,2.3980482003269223,10.008139117774244,4
9,12,jgoldverg@gmail.com-tacc,0,10.00813912653404,0.9751016126320592,3.1973975976373192,10.00813912653404,1
10,47,jgoldverg@gmail.com-tacc,0,10.00813912653404,0.9751016126320592,3.1973975976373192,10.00813912653404,1
11,86,jgoldverg@gmail.com-tacc,0,10.00813912653404,0.9751016126320592,3.1973975976373192,10.00813912653404,1
12,90,jgoldverg@gmail.com-tacc,0,10.008139135293831,0.9751016135478928,3.9967469935484288,10.008139135293831,2
13,60,jgoldverg@gmail.com-tacc,0,10.008139161573215,0.9751016162953936,6.394795172886027,10.008139161573215,1
14,97,jgoldverg@gmail.com-tacc,0,10.008139161573215,0.9751016162953936,6.394795172886027,10.008139161573215,1
15,125,jgoldverg@gmail.com-tacc,0,10.00813919661239,0.9751016199587276,9.592192725746122,10.00813919661239,2
16,89,jgoldverg@gmail.com-tacc,0,10.008139257930946,0.9751016263695628,15.18763838937869,10.008139257930946,3
17,41,jgoldverg@gmail.com-tacc,0,10.00813926669074,0.975101627285396,15.986987764300476,10.00813926669074,5
18,95,jgoldverg@gmail.com-tacc,0,10.008139275450532,0.9751016282012298,16.786337137822976,10.008139275450532,1
19,65,jgoldverg@gmail.com-tacc,0,10.008139319249503,0.975101632780398,20.783083984446133,10.008139319249503,2
20,21,jgoldverg@gmail.com-tacc,0,10.008139319249503,0.975101632780398,20.783083984446133,10.008139319249503,3
21,3,jgoldverg@gmail.com-tacc,0,10.00813938056806,0.9751016391912328,26.37852951094846,10.00813938056806,5
22,81,jgoldverg@gmail.com-tacc,0,10.008139415607234,0.9751016428545668,29.575926923879734,10.008139415607234,1
23,87,jgoldverg@gmail.com-tacc,0,10.00813943312682,0.9751016446862336,31.174625621949644,10.00813943312682,2
24,130,jgoldverg@gmail.com-tacc,0,10.008139459406204,0.9751016474337352,33.57267365855984,10.008139459406204,5
25,129,jgoldverg@gmail.com-tacc,0,10.008140335385589,0.9751017390170916,113.50760100589986,10.008140335385589,4
26,149,jgoldverg@gmail.com-tacc,0,10.008140896012392,0.97510179763044,164.66594716473497,10.008140896012392,3
27,119,jgoldverg@gmail.com-tacc,0,10.008140948571157,0.9751018031254411,169.46204182327537,10.008140948571157,6
28,53,jgoldverg@gmail.com-tacc,0,10.008142262540224,0.975101940500476,289.36439191512346,10.008142262540224,1
29,49,jgoldverg@gmail.com-tacc,0,10.0081427268093,0.9751019890396548,331.72988142011144,10.0081427268093,4
30,7,jgoldverg@gmail.com-tacc,0,10.008145048154658,0.9751022317355492,543.5572699861149,10.008145048154658,6
