,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline
0,12,jgoldverg@gmail.com-tacc,0,10.00813912653404,0.9751016126320592,3.1973975976373192,10.00813912653404,1
1,20,jgoldverg@gmail.com-tacc,0,10.066708965053628,0.9812250700063182,5313526.812554976,10.066708965053628,1
2,25,jgoldverg@gmail.com-tacc,0,10.015172846776306,0.9758369857724782,641394.0226770682,10.015172846776306,1
3,31,jgoldverg@gmail.com-tacc,0,10.008155419750535,0.9751033160824908,1489.984854808709,10.008155419750535,1
4,36,jgoldverg@gmail.com-tacc,0,10.008933867587649,0.975184702548104,72519.21229597871,10.008933867587649,1
5,46,jgoldverg@gmail.com-tacc,0,10.00925048157528,0.975217804436488,101405.39512607524,10.00925048157528,1
6,47,jgoldverg@gmail.com-tacc,0,10.00813912653404,0.9751016126320592,3.1973975976373192,10.00813912653404,1
7,52,jgoldverg@gmail.com-tacc,0,10.017263695682493,0.9760555833386771,831880.6665328827,10.017263695682493,1
8,53,jgoldverg@gmail.com-tacc,0,10.008142262540224,0.975101940500476,289.36439191512346,10.008142262540224,1
9,54,jgoldverg@gmail.com-tacc,0,10.008148140361875,0.9751025550247976,825.727185898868,10.008148140361875,1
10,60,jgoldverg@gmail.com-tacc,0,10.008139161573215,0.9751016162953936,6.394795172886027,10.008139161573215,1
11,81,jgoldverg@gmail.com-tacc,0,10.008139415607234,0.9751016428545668,29.575926923879734,10.008139415607234,1
12,86,jgoldverg@gmail.com-tacc,0,10.00813912653404,0.9751016126320592,3.1973975976373192,10.00813912653404,1
13,95,jgoldverg@gmail.com-tacc,0,10.008139275450532,0.9751016282012298,16.786337137822976,10.008139275450532,1
14,97,jgoldverg@gmail.com-tacc,0,10.008139161573215,0.9751016162953936,6.394795172886027,10.008139161573215,1
15,105,jgoldverg@gmail.com-tacc,0,10.008522805503112,0.9751417261422192,35013.358795297696,10.008522805503112,1
16,107,jgoldverg@gmail.com-tacc,0,10.008264207629916,0.9751146898195382,11416.964783252775,10.008264207629916,1
17,115,jgoldverg@gmail.com-tacc,0,10.295438665638162,1.0051386850538986,25485093.401188884,10.295438665638162,1
18,11,jgoldverg@gmail.com-tacc,0,10.008325552465998,0.975121103401996,17014.634376880553,10.008325552465998,2
19,18,jgoldverg@gmail.com-tacc,0,10.015682272585588,0.975890246073468,687812.5536046582,10.015682272585588,2
20,65,jgoldverg@gmail.com-tacc,0,10.008139319249503,0.975101632780398,20.783083984446133,10.008139319249503,2
21,67,jgoldverg@gmail.com-tacc,0,10.180551070270122,0.9931272247041828,15466507.354382552,10.180551070270122,2
22,75,jgoldverg@gmail.com-tacc,0,10.02011932714744,0.9763541386701274,1091914.3418140062,10.02011932714744,2
23,78,jgoldverg@gmail.com-tacc,0,10.008139117774244,0.975101611716226,2.3980482003269223,10.008139117774244,2
24,87,jgoldverg@gmail.com-tacc,0,10.00813943312682,0.9751016446862336,31.174625621949644,10.00813943312682,2
25,90,jgoldverg@gmail.com-tacc,0,10.008139135293831,0.9751016135478928,3.9967469935484288,10.008139135293831,2
26,123,jgoldverg@gmail.com-tacc,0,10.008373477297956,0.9751261139274314,21387.691065440784,10.008373477297956,2
27,125,jgoldverg@gmail.com-tacc,0,10.00813919661239,0.9751016199587276,9.592192725746122,10.00813919661239,2
28,127,jgoldverg@gmail.com-tacc,0,10.009020300473214,0.9751937390778928,80405.07220891051,10.009020300473214,2
29,8,jgoldverg@gmail.com-tacc,0,10.00829136299074,0.9751175289035906,13894.879251241544,10.00829136299074,3
30,16,jgoldverg@gmail.com-tacc,0,10.095681203473216,0.9842541080143344,7919130.407217608,10.095681203473216,3
31,21,jgoldverg@gmail.com-tacc,0,10.008139319249503,0.975101632780398,20.783083984446133,10.008139319249503,3
32,42,jgoldverg@gmail.com-tacc,0,10.054658125462907,0.9799651586863792,4225318.799493649,10.054658125462907,3
33,71,jgoldverg@gmail.com-tacc,0,10.00816284805569,0.9751040927093544,2167.830432956528,10.00816284805569,3
34,89,jgoldverg@gmail.com-tacc,0,10.008139257930946,0.9751016263695628,15.18763838937869,10.008139257930946,3
35,98,jgoldverg@gmail.com-tacc,0,10.15974126904538,0.990951566823141,13627584.830514995,10.15974126904538,3
36,106,jgoldverg@gmail.com-tacc,0,10.154518916487648,0.9904055715790197,13164912.400029268,10.154518916487648,3
37,122,jgoldverg@gmail.com-tacc,0,10.008177073960844,0.9751055800230644,3465.965854086537,10.008177073960844,3
38,149,jgoldverg@gmail.com-tacc,0,10.008140896012392,0.97510179763044,164.66594716473497,10.008140896012392,3
39,28,jgoldverg@gmail.com-tacc,0,10.008139117774244,0.975101611716226,2.3980482003269223,10.008139117774244,4
40,32,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,4
41,34,jgoldverg@gmail.com-tacc,0,37.32033410839795,3.830582624637183,668354974.303062,37.32033410839795,4
42,49,jgoldverg@gmail.com-tacc,0,10.0081427268093,0.9751019890396548,331.72988142011144,10.0081427268093,4
43,61,jgoldverg@gmail.com-tacc,0,10.008145345987646,0.9751022628738903,570.73511650088,10.008145345987646,4
44,120,jgoldverg@gmail.com-tacc,0,10.009797539458784,0.9752749991584742,151311.75171420025,10.009797539458784,4
45,121,jgoldverg@gmail.com-tacc,0,10.008148368116514,0.9751025788364706,846.5102323012813,10.008148368116514,4
46,129,jgoldverg@gmail.com-tacc,0,10.008140335385589,0.9751017390170916,113.50760100589986,10.008140335385589,4
47,133,jgoldverg@gmail.com-tacc,0,10.01177317955672,0.975481551681622,331497.72177988413,10.01177317955672,4
48,134,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,4
49,140,jgoldverg@gmail.com-tacc,0,10.009645951226824,0.9752591506586262,137483.3841981526,10.009645951226824,4
50,3,jgoldverg@gmail.com-tacc,0,10.00813938056806,0.9751016391912328,26.37852951094846,10.00813938056806,5
51,38,jgoldverg@gmail.com-tacc,0,10.288099333709296,1.004371360312054,24851769.38001214,10.288099333709296,5
52,41,jgoldverg@gmail.com-tacc,0,10.00813926669074,0.975101627285396,15.986987764300476,10.00813926669074,5
53,51,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
54,66,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
55,76,jgoldverg@gmail.com-tacc,0,10.01610772701136,0.9759347271939008,726576.0511315381,10.01610772701136,5
56,99,jgoldverg@gmail.com-tacc,0,10.008161201214453,0.9751039205326438,2017.553434046384,10.008161201214453,5
57,100,jgoldverg@gmail.com-tacc,0,20.41842102916188,2.0634931652814714,465625160.4578775,20.41842102916188,5
58,102,jgoldverg@gmail.com-tacc,0,10.00834002364538,0.975122616359046,18335.108476176807,10.00834002364538,5
59,112,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,5
60,126,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
61,130,jgoldverg@gmail.com-tacc,0,10.008139459406204,0.9751016474337352,33.57267365855984,10.008139459406204,5
62,131,jgoldverg@gmail.com-tacc,0,10.008391207120637,0.9751279675745675,23005.495612140563,10.008391207120637,5
63,137,jgoldverg@gmail.com-tacc,0,10.072706760839196,0.9818521375851398,5854165.856317176,10.072706760839196,5
64,5,jgoldverg@gmail.com-tacc,0,23.98825713340208,2.436718357119663,532240901.4126352,23.98825713340208,6
65,6,jgoldverg@gmail.com-tacc,0,10.00888369148868,0.9751794566534422,67941.24309569805,10.00888369148868,6
66,7,jgoldverg@gmail.com-tacc,0,10.008145048154658,0.9751022317355492,543.5572699861149,10.008145048154658,6
67,39,jgoldverg@gmail.com-tacc,0,12.43508854960002,1.2288383774458538,178241140.71719196,12.43508854960002,6
68,48,jgoldverg@gmail.com-tacc,0,10.00821865670208,0.9751099274849984,7260.432899449093,10.00821865670208,6
69,55,jgoldverg@gmail.com-tacc,0,103.20545015427732,10.718849860854878,824701629.6985017,103.20545015427732,6
70,64,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,6
71,68,jgoldverg@gmail.com-tacc,0,10.015204311955689,0.9758402754466448,644261.2451048465,10.015204311955689,6
72,80,jgoldverg@gmail.com-tacc,0,10.386874155575278,1.014698235485938,33300192.802888844,10.386874155575278,6
73,88,jgoldverg@gmail.com-tacc,0,10.077305162043318,0.982332898920238,6268228.160631787,10.077305162043318,6
74,119,jgoldverg@gmail.com-tacc,0,10.008140948571157,0.9751018031254411,169.46204182327537,10.008140948571157,6
